id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
ftoc7b0e5y,movie,"Jesse Stone: Lost in Paradise","Robert Harmon",Robert,Harmon,"Rental Library",0043396470279,043396470279,"Police Chief Jesse Stone now presides over the quiet, seaside village of Paradise, Massachusetts. When the facts don't add up in a brutal Boston-area murder case, Jesse opens an investigation filled with surprises, unlikely suspects and grave danger. Though it's widely believed the murder was committed by an incarcerated serial killer, Jesse suspects another killer is at large and is hell-bent on bringing him to justice.","Sony Pictures Home Entertainment",2016-01-26,,"dvd, thriller",,,89,,39328250,,,,,1,,,"Tom Selleck, William Devane, Leslie Hope, Luke Perry",1.78:1,,,,,,,,2026-09-17,1
2ogpsaatqt,movie,"Behind Enemy Lines 2: Axis of Evil","James Dodson",James,Dodson,"Rental Library",24543248996,024543248996,"Navy SEALS, headed by Lt. Bobby James, are dispatched to North Korea on a covert mission, all in an effort to take out a missile site...","20th Century Fox",2006-10-17,,"action, dvd",,,96,,39295482,,,,,1,,,"Nicholas Gonzalez, Matt Bushell, Keith David, Denis Arndt, Ben Cross",1.33:1,,,,,,,,2026-09-17,1
qhf9kt6we4,movie,"Meet the Fockers",,,,"Rental Library",0025192582325,025192582325,"Hard-to-crack ex-CIA man Jack Byrnes and his wife Dina head for the warmer climes of Florida to meet the parents of their son-in-law-to-be, Greg Focker. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",,,,"comedy, dvd",,,,,39197178,,,,,,,,,,,,,,,,,2026-09-17,1
bpyiow7cho,movie,Stigmata,"Ruper Wainwright",Ruper,Wainwright,"Rental Library",0030306839196,030306839196,"A young woman with no strong religious beliefs, Frankie Paige begins having strange and violent experiences, showing signs of the wounds that Jesus received when crucified. When the Vatican gets word of Frankie's situation, a high-ranking cardinal requests that the Rev. Andrew Kiernan investigate her case. Soon Kiernan realizes that very sinister forces are at work, and tries to rescue Frankie from the entity that is plaguing her.","MPI Home Video",2024-04-02,,"dvd, horror",,,98,,02049786,,,,,1,,,"Patricia Arquette, Gabriel Byrne, Jonathan Pryce",,,,,,,,,2026-09-17,1
ywh5aegr71,movie,"The Mexican",,,,"Rental Library",0032429088772,032429088772,"Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",,,,"comedy, dvd",,,,,53184762,,,,,,,,,,,,,,,,,2026-09-17,1
obar2yf0an,movie,"Fire With Fire","David Barrett",David,Barrett,"Rental Library",0031398160281,031398160281,"A fireman takes an unexpected course of action when a man whom he's been ordered to testify against—after being held up at a local convenience store—threatens him.",Lionsgate,2012-11-06,,"action, dvd",,,97,,53151994,,,,,1,,,"Josh Duhamel, Bruce Willis, Rosario Dawson, Vincent D'Onofrio, 50 Cent",,,,,,,,,2026-09-17,1
t0bnfpf93y,movie,War,,,,"Rental Library",0031398221807,031398221807,"FBI agent Jack Crawford is out for revenge when his partner is killed and all clues point to the mysterious assassin Rogue. But when Rogue turns up years later to take care of some unfinished business, he triggers a violent clash of rival gangs. Will the truth come out before it's too late? And when the dust settles, who will remain standing?",,,,"action, dvd",,,,,52463866,,,,,,,,,,,,,,,,,2026-09-17,1
nxisczn41p,movie,"Texas Chainsaw","John Luessenhop",John,Luessenhop,"Rental Library",0031398168522,031398168522,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",Lionsgate,2013-05-14,,"dvd, horror",,,92,,47679738,,,,,1,,,"Alexandra Daddario, Dan Yeager, Trey Songz, Scott Eastwood",,,,,,,,,2026-09-17,1
lsvoxoh7b9,movie,"The Tattooist","Peter Burger",Peter,Burger,"Rental Library",0043396254572,043396254572,"American tattoo artist Jake Sawyer wanders the world, exploring and exploiting ethnic themes in his tattoo designs. At a tattoo expo in Singapore, he gets his first glimpse at the exotic world of traditional Samoan tattoo (tatau), and, in a thoughtless act, unwittingly unleashes a powerful angry spirit. In his devastating journey into Pacific mysticism, Jake must find a way to save his new love, Sina and recover his own soul.","Sony Pictures Home Entertainment",2008-06-24,,"dvd, horror",,,89,,45680890,,,,,1,,,"Jason Behr, Mia Blake, Michael Hurst, David Fane, Robbie Magasiva",1.78:1,,,,,,,,2026-09-17,1
j7st4tlqlq,movie,"A Man Apart","F. Gary Gray",F.,Gray,"Rental Library",0794043158520,794043158520,"When Vetter's wife is killed in a botched hit organized by Diablo, he seeks revenge against those responsible. But in the process, Vetter and Hicks have to fight their way up the chain to get to Diablo but it's easier said than done when all Vetter can focus on is revenge.","Studio Distribution Services",2012-08-14,,"action, dvd",,,109,,79604730,,,,,1,,,"Vin Diesel, Larenz Tate, Timothy Olyphant, Geno Silva, Jacqueline Obradors",,,,,,,,,2026-09-17,1
obar2rm0an,movie,"Glory Road","James Gartner",James,Gartner,"Rental Library",0786936292626,786936292626,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.","Buena Vista Home Entertainment",2006-06-06,,"drama, dvd",,,118,,77605882,,,,,1,,,"Josh Lucas, Derek Luke, Jon Voight, Austin Nichols, Evan Jones",2.35:1,,,,,,,,2026-09-17,1
e90mhm05u2,movie,"Event Horizon","Paul W.S. Anderson",Paul,Anderson,"Rental Library",0032429281074,032429281074,"In 2047, a group of astronauts are sent to investigate and salvage the starship Event Horizon which disappeared mysteriously seven years before on its maiden voyage. However, it soon becomes evident that something sinister resides in its corridors.","Paramount Pictures Home Entertainment",2017-09-12,,"dvd, sci-fi",,,95,,72920058,,,,,1,,,"Kathleen Quinlan, Jason Isaacs, Jack Noseworthy, Laurence Fishburne, Richard T. Jones",,,,,,,,,2026-09-17,1
v8uazag26q,movie,"Lady in the Water","M. Night Shyamalan",M.,Shyamalan,"Rental Library",0012569763753,012569763753,"Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.","Studio Distribution Services",2008-01-08,,"dvd, horror",,,109,,70200314,,,,,1,,,"Paul Giamatti, Bryce Dallas Howard, Bob Balaban, Jeffrey Wright, Sarita Choudhury",,,,,,,,,2026-09-17,1
ftoc7cde5y,movie,"The Host","Andrew Niccol",Andrew,Niccol,"Rental Library",0025192158100,025192158100,"A teenage girl is captured by a giant mutated squid-like creature that appears from Seoul's Han River after toxic waste was dumped in it, prompting her family into a frantic search for her.","Universal Pictures Home Entertainment",2013-07-09,,"dvd, horror",,,126,,69512186,,,,,1,,,"Saoirse Ronan, Jake Abel, Max Irons, Boyd Holbrook, Frances Fisher",2.40:1,,,,,,,,2026-09-17,1
w1e6y68isd,movie,"The Hobbit: The Desolation of Smaug","Peter Jackson",Peter,Jackson,"Rental Library",0794043161056,794043161056,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",WarnerBrothers,2014-04-08,,"blu-ray, fantasy",,,161,,67218426,,,,,2,,,"Ian McKellen, Martin Freeman, Richard Armitage, Benedict Cumberbatch, Orlando Bloom",2.40:1,,,,,,,,2026-09-17,1
qhf9k98we4,movie,Duel,"Steven Spielberg",Steven,Spielberg,"Rental Library",0025192235092,025192235092,"Traveling businessman David Mann angers the driver of a rusty tanker while crossing the California desert. A simple trip turns deadly, as Mann struggles to stay on the road while the tanker plays cat and mouse with his life.","Universal Pictures Home Entertainment",2015-05-05,,"action, blu-ray",,,90,,66563066,,,,,1,,,"Dennis Weaver, Jacqueline Scott, Eddie Firestone, Tim Herbert, Carey Loftin",1.85:1,,,,,,,,2026-09-17,1
bpyioihcho,movie,"Jumanji: Welcome to the Jungle","Jake Kasdan",Jake,Kasdan,"Rental Library",0043396488526,043396488526,"Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!","Sony Pictures Home Entertainment",2018-03-20,,"dvd, kids-family",,,119,,04451834,,,,,1,,,"Dwayne Johnson, Jack Black, Kevin Hart, Karen Gillan, Nick Jonas",,,,,,,,,2026-09-17,1
6umk5kj8dt,movie,"Finding Nemo","Andrew Stanton",Andrew,Stanton,"Rental Library",0786936826302,786936826302,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.","Walt Disney Video",2013-05-07,,"dvd, kids-family",,,100,,03796474,,,,,1,,,"Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Brad Garrett",1.78:1,,,,,,,,2026-09-17,1
8g3yvywohq,movie,"The Reef","Andrew Traucki",Andrew,Traucki,"Rental Library",0014381698329,014381698329,"A great white shark hunts the crew of a capsized sailboat along the Great Barrier Reef.","IMAGE ENTERTAINMENT",2011-07-19,,"dvd, kids-family",,,88,,03108346,,,,,1,,,"Damian Walshe, Gyton Grantley, Adrienne Pickering, Zoe Naylor, Kieran Darcy-Smith",,,,,,,,,2026-09-17,1
0cpxtxsdcu,movie,"The Secret Life of Pets","Chris Renaud",Chris,Renaud,"Rental Library",0025192317170,025192317170,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.","Universal Pictures Home Entertainment",2016-12-06,,"dvd, kids-family",,,87,,01043962,,,,,1,,,"Louis C.K., Eric Stonestreet, Kevin Hart, Jenny Slate, Ellie Kemper",1.85:1,,,,,,,,2026-09-17,1
hetdqd719k,movie,"Rookie of the Year","Daniel Stern",Daniel,Stern,"Rental Library",0024543029212,024543029212,"12-year-old Henry Rowengartner, whose late father was a minor league baseball player, grew up dreaming of playing baseball, despite his physical shortcomings. After Henry's arm is broken while trying to catch a baseball at school, the tendon in that arm heals too tightly, allowing Henry to throw pitches that are as fast as 103 mph. Henry is spotted at nearby Wrigley Field by Larry ""Fish"" Fisher, the general manager of the struggling Chicago Cubs, after Henry throws an opponent's home-run ball all the way from the outfield bleachers back to the catcher, and it seems that Henry may be the pitcher that team owner Bob Carson has been praying for.","20th Century Fox",2002-01-29,,"dvd, kids-family",,,103,,00388602,,,,,1,,,"Thomas Ian Nicholas, Gary Busey, Albert Hall, Amy Morton, Dan Hedaya",1.33:1,,,,,,,,2026-09-17,1
9dc4e496rp,movie,"The Myth","Stanley Tong",Stanley,Tong,"Rental Library",0043396224438,043396224438,"When a fellow scientist asks for Jack's help in locating the mausoleum of China's first emperor, the past collides violently with the present as Jack discovers his amazing visions are based in fact.","Sony Pictures Home Entertainment",2007-10-30,,"dvd, fantasy",,,96,,99700474,,,,,1,,,"Jackie Chan, Hee-seon Kim, Tony Leung Ka Fai, Mallika Sherawat, Ken Lo",2.35:1,,,,,,,,2026-09-17,1
lsvox017b9,movie,"Northmen: a Viking Saga","Claudio Fäh",Claudio,Fäh,"Rental Library",0013132628752,013132628752,"A band of Vikings cross enemy lines and a panicked race begins. The losers will pay with their lives.",Lionsgate,2015-08-11,,"dvd, fantasy",,,97,,98979578,,,,,1,,,"James Norton, Ed Skrein, Charlie Murphy, Tom Hopper, Ryan Kwanten",2.40:1,,,,,,,,2026-09-17,1
7f20jdshd6,movie,"Once Upon a Time in Vietnam","Dustin Nguyen",Dustin,Nguyen,"Rental Library",0031398197447,031398197447,"Assigned to protect a small town in Vietnam, Dao arrives to fight against the crime boss; but soon his past catches up with him, threatening to destroy the cherished village.",Lionsgate,2014-07-01,,"dvd, fantasy",,,107,,98324218,,,,,1,,,"Dustin Nguyen, Ngo Thanh-Van, Roger Yuan, Thai Hoa, Ngoc Diep",,,,,,,,,2026-09-17,1
iz58roflqm,movie,"Age of the Dragons","Ryan Little",Ryan,Little,"Rental Library",796019824842,796019824842,"Age of the Dragons is an adaptation of Herman Melville's classic novel Moby Dick. Set in a medieval realm where Captain Ahab and crew hunt dragons for the vitriol that powers their world, Ishmael, a charismatic harpooner and his friend Queequeg join their quest. Ahab's adopted daughter Rachel, beautiful and tough, runs the hunting vessel. Ahab's obsession to seek revenge on a great White Dragon that slaughtered his family when he was young and left his body scarred and mauled, drives the crew deeper into the heart of darkness. In the White Dragon's lair Ahab's secrets are revealed and Rachel must choose between following him on his dark quest or escaping to a new life with Ishmael.","Arc Entertainment",2012-07-24,,"dvd, fantasy",,,92,,96194298,,,,,1,,,"Danny Glover, Vinnie Jones, Corey Sevier, Larry Bagby, Kepa Kruse",1.77:1,,,,,,,,2026-09-17,1
ayq1gzqpsz,movie,"Kaena The Prophecy","Chris Delaporte, Pascal Pinon",Chris,Delaporte,"Rental Library",0043396037731,043396037731,"Compelled by a mysterious force, Kaena, a rebellious, high-spirited teenage girl will defy the High Priest and her people's ancestral beliefs to take the perilous journey through the Axis and discover what dark secrets lie beyond the clouds.","Sony Pictures Home Entertainment",2004-09-07,,"dvd, fantasy",,,91,,94260986,,,,,1,,,,1.85:1,,,,,,,,2026-09-17,1
e90mh3d5u2,movie,"That Old Feeling","Carl Reiner",Carl,Reiner,"Rental Library",0025192025921,025192025921,"A bride's divorced parents find their old feelings for each other during the wedding reception and over the course of the next few days upsetting the newlywed's honeymoon.","Universal Pictures Home Entertainment",2008-04-28,,"dvd, romantic-comedy",,,106,,38935034,,,,,2,,,"Bette Midler, Dennis Farina, Paula Marshall, Gail O'Grady, David Rasche",1.85:1,,,,,,,,2026-09-17,1
